stop_id,stop_name,normalized
StopArea:OCE87645507,Neussargues,neussargues
StopArea:OCE87645705,Bort-les-Orgues,bort les orgues
StopArea:OCE87651802,Sisteron,sisteron
StopArea:OCE87654384,Lichtenberg Église,lichtenberg aglise
StopArea:OCE87654392,Lichtenberg Picardie,lichtenberg picardie
StopArea:OCE87654442,Reipertswiller Salle Polyvalente,reipertswiller salle polyvalente
StopArea:OCE87654467,Wimmenau Centre,wimmenau centre
StopArea:OCE87654475,Rouffach CHS,rouffach chs
StopArea:OCE87654541,Merxheim Pl. Général de Gaulle,merxheim pl g n ral de gaulle
StopArea:OCE87654558,Illfurth Croisement Gare-CD68,illfurth croisement gare cd68
StopArea:OCE87654574,Zillisheim Auberge Mohn,zillisheim auberge mohn
StopArea:OCE87654590,Stephansfeld Hôpital,stephansfeld h pital
StopArea:OCE87654673,Brumath Mairie,brumath mairie
StopArea:OCE87658716,Schwindratzheim Général Leclerc,schwindratzheim g n ral leclerc
StopArea:OCE87658740,Wilwisheim Haute-Montée,wilwisheim haute mont e
StopArea:OCE87658849,Pfaffenhoffen Mairie,pfaffenhoffen mairie
StopArea:OCE87658856,Adamswiller Lotissement la Forêt,adamswiller lotissement la for t
StopArea:OCE87658922,Adamswiller Mairie,adamswiller mairie
StopArea:OCE87658930,Bischheim Arrêt CTS R. Gare,bischheim arr t cts r gare
StopArea:OCE87658948,Kilstett 13 Route Nationale,kilstett 13 route nationale
StopArea:OCE87659631,Bouverans Halte Routière,bouverans halte routi re
StopArea:OCE87659649,Domblans Halte Routière,domblans halte routi re
StopArea:OCE87659656,Buvilly Halte Routière,buvilly halte routi re
StopArea:OCE87659664,Dompierre Halte Routière,dompierre halte routi re
StopArea:OCE87659722,Voiteur Halte Routière,voiteur halte routi re
StopArea:OCE87659730,Gambsheim Garage Peugeot,gambsheim garage peugeot
StopArea:OCE87659755,Hoerdt Maison de Retraite,hoerdt maison de retraite
StopArea:OCE87659763,Hoerdt Mairie,hoerdt mairie
StopArea:OCE87659771,Weyersheim Rue République,weyersheim rue r publique
StopArea:OCE87659789,Kurtzenhouse Mairie,kurtzenhouse mairie
StopArea:OCE87659797,Kurtzenhouse 71 Route Principale,kurtzenhouse 71 route principale
StopArea:OCE87659805,Bischwiller Église Catholique,bischwiller aglise catholique
StopArea:OCE87659813,Bischwiller Vestra,bischwiller vestra
StopArea:OCE87659821,Kaltenhouse Rue de Bischwiller,kaltenhouse rue de bischwiller
StopArea:OCE87659839,Marienthal Basilique Notre-Dame,marienthal basilique notre dame
StopArea:OCE87659847,Haguenau Statuette,haguenau statuette
StopArea:OCE87659854,Rixheim Arrêt Soléa Barrières,rixheim arr t sol a barri res
StopArea:OCE87659862,Sierentz Centre,sierentz centre
StopArea:OCE87659870,Bartenheim Pharmacie,bartenheim pharmacie
StopArea:OCE87659888,Oderen La Poste,oderen la poste
StopArea:OCE87659896,Fellering Église,fellering aglise
StopArea:OCE87659904,Ranspach Ancienne Fonderie,ranspach ancienne fonderie
StopArea:OCE87659912,Saint-Amarin Hôtel Le Cheval Blanc,saint amarin h tel le cheval blanc
StopArea:OCE87659920,Malmerspach Rond-point,malmerspach rond point
StopArea:OCE87659938,Moosch Mairie,moosch mairie
StopArea:OCE87659946,Willer-sur-Thur Mairie,willer sur thur mairie
StopArea:OCE87659953,Bitschwiller-lès-Thann Mairie,bitschwiller l s thann mairie
StopArea:OCE87659961,Thann La Poste,thann la poste
StopArea:OCE87659979,Vieux-Thann Parking de la Gare,vieux thann parking de la gare
StopArea:OCE87659987,Cernay Église,cernay aglise
StopArea:OCE87659995,Dornach Gare Dmc,dornach gare dmc
StopArea:OCE87660043,Walbourg Séminaire,walbourg s minaire
StopArea:OCE87660050,Surbourg Rue Saint-Arbogast,surbourg rue saint arbogast
StopArea:OCE87660126,Schoenenbourg Centre,schoenenbourg centre
StopArea:OCE87660340,Ingolsheim Centre,ingolsheim centre
StopArea:OCE87660365,Riedseltz Arrêt Chapelle,riedseltz arr t chapelle
StopArea:OCE87660373,Riedseltz Salle Polyvalente,riedseltz salle polyvalente
StopArea:OCE87660381,Wissembourg Altenstadt,wissembourg altenstadt
StopArea:OCE87660548,Mutzig Passage à Niveau,mutzig passage niveau
StopArea:OCE87660571,Mutzig Porte Centre,mutzig porte centre
StopArea:OCE87660589,Gresswiller Abri,gresswiller abri
StopArea:OCE87660605,Lutzelhouse Abri Église,lutzelhouse abri aglise
StopArea:OCE87660688,Wisches Église,wisches aglise
StopArea:OCE87660795,Devant Fouday Abri RN 420,devant fouday abri rn 420
StopArea:OCE87660886,Bourg-Bruche Église,bourg bruche aglise
StopArea:OCE87660910,Obernai Passage à Niveau,obernai passage niveau
StopArea:OCE87660936,Eichhoffen Carrefour Gare,eichhoffen carrefour gare
StopArea:OCE87660977,Epfig Croisement Église - RN,epfig croisement aglise rn
StopArea:OCE87665240,Colmar St-Joseph Rue du Val St-Grégoire,colmar st joseph rue du val st gr goire
StopArea:OCE87665265,Ingersheim Lycée R. Turckheim,ingersheim lyc e r turckheim
StopArea:OCE87665331,Logelbach Hirn,logelbach hirn
StopArea:OCE87665356,Ingersheim Place du Général de Gaulle,ingersheim place du g n ral de gaulle
StopArea:OCE87665380,Turckheim Place de la République,turckheim place de la r publique
StopArea:OCE87665455,Walbach La Forge Abri D 417,walbach la forge abri d 417
StopArea:OCE87665463,Wihr-au-Val - Soultzbach  D417,wihr au val soultzbach d417
StopArea:OCE87665471,Gunsbach D417,gunsbach d417
StopArea:OCE87665489,Munster Inter. D417-Badischhof,munster inter d417 badischhof
StopArea:OCE87665505,Luttenbach Abri Route Principale,luttenbach abri route principale
StopArea:OCE87665513,Luttenbach Fronzell,luttenbach fronzell
StopArea:OCE87665562,Breitenbach Restaurant Breit's bar,breitenbach restaurant breit s bar
StopArea:OCE87665620,Muhlbach-sur-Munster Mairie,muhlbach sur munster mairie
StopArea:OCE87666099,Chamelet Centre,chamelet centre
StopArea:OCE87667980,Diou Ville Bus,diou ville bus
StopArea:OCE87668004,Villeneuve-sur-Allier Centre,villeneuve sur allier centre
StopArea:OCE87668095,Thiel-sur-Acolin abris-bus,thiel sur acolin abris bus
StopArea:OCE87668111,Montbeugny Centre,montbeugny centre
StopArea:OCE87668137,Philippsbourg Falkenstein,philippsbourg falkenstein
StopArea:OCE87668152,Éguelshardt Abri,aguelshardt abri
StopArea:OCE87668376,Séverac d'Aveyron Embrachement le Massegros,s verac d aveyron embrachement le massegros
StopArea:OCE87668384,Verrieres Engayresque,verrieres engayresque
StopArea:OCE87668459,Auch Allée Baylac,auch all e baylac
StopArea:OCE87671008,Tarbes,tarbes
StopArea:OCE87671016,Mont-de-Marsan,mont de marsan
StopArea:OCE87671123,Lannemezan,lannemezan
StopArea:OCE87671156,Capvern,capvern
StopArea:OCE87671172,Tournay,tournay
StopArea:OCE87671339,Lourdes,lourdes
StopArea:OCE87671362,Saint-Pé-de-Bigorre,saint p de bigorre
StopArea:OCE87671479,Arengosse,arengosse
StopArea:OCE87671487,Ygos,ygos
StopArea:OCE87671495,Saint-Martin-d'Oney,saint martin d oney
StopArea:OCE87672006,Pau,pau
StopArea:OCE87672113,Montaut Bétharram,montaut b tharram
StopArea:OCE87672139,Coarraze - Nay,coarraze nay
StopArea:OCE87672162,Assat,assat
StopArea:OCE87672212,Artix,artix
StopArea:OCE87672253,Orthez,orthez
StopArea:OCE87672279,Puyoô,puyo
StopArea:OCE87672337,Peyrehorade,peyrehorade
StopArea:OCE87672386,Urt,urt
StopArea:OCE87672600,Croix du Prince,croix du prince
StopArea:OCE87672618,Gan,gan
StopArea:OCE87672634,Buzy en Béarn,buzy en b arn
StopArea:OCE87672709,Ogeu-les-Bains,ogeu les bains
StopArea:OCE87672725,Oloron-Sainte-Marie,oloron sainte marie
StopArea:OCE87672741,Lurbe-Saint-Christau,lurbe saint christau
StopArea:OCE87672766,Sarrance,sarrance
StopArea:OCE87672774,Bedous,bedous
StopArea:OCE87673004,Bayonne,bayonne
StopArea:OCE87673095,Boucau,boucau
StopArea:OCE87673103,Morcenx,morcenx
StopArea:OCE87673202,Dax,dax
StopArea:OCE87673251,Saubusse,saubusse
StopArea:OCE87673269,Saint-Geours,saint geours
StopArea:OCE87673277,Saint-Vincent-de-Tyrosse,saint vincent de tyrosse
StopArea:OCE87673285,Bénesse-Maremne,b nesse maremne
StopArea:OCE87673293,Labenne,labenne
StopArea:OCE87673319,Ondres,ondres
StopArea:OCE87673400,Biarritz,biarritz
StopArea:OCE87673459,Guéthary,gu thary
StopArea:OCE87673616,Villefranque,villefranque
StopArea:OCE87673624,Ustaritz-Jatxou,ustaritz jatxou
StopArea:OCE87673640,Halsou - Larressore,halsou larressore
StopArea:OCE87673657,Cambo-les-Bains,cambo les bains
StopArea:OCE87673665,Itxassou,itxassou
StopArea:OCE87673699,Bidarray Pont Noblia,bidarray pont noblia
StopArea:OCE87673707,Ossès - Saint-Martin-d'Arrossa,oss s saint martin d arrossa
StopArea:OCE87673723,Saint-Jean-Pied-de-Port,saint jean pied de port
StopArea:OCE87676833,Saint-Éloi Église,saint aloi aglise
StopArea:OCE87676874,Saint-Léger-des-Vignes Mairie,saint l ger des vignes mairie
StopArea:OCE87677005,Hendaye,hendaye
StopArea:OCE87677047,Brion - Laisy Mairie,brion laisy mairie
StopArea:OCE87677096,Changy Tourny Monument,changy tourny monument
StopArea:OCE87677104,Les Deux Jumeaux,les deux jumeaux
StopArea:OCE87677120,Saint-Jean-de-Luz - Ciboure,saint jean de luz ciboure
StopArea:OCE87677138,Chauffailles Gambetta,chauffailles gambetta
StopArea:OCE87677195,Voutenay-sur-Cure Place Mairie,voutenay sur cure place mairie
StopArea:OCE87677245,Lucy-sur-Cure D606,lucy sur cure d606
StopArea:OCE87677252,Accolay Le Pont,accolay le pont
StopArea:OCE87677948,Mauvezin Place de la Halle,mauvezin place de la halle
StopArea:OCE87677955,Solomiac Halle,solomiac halle
StopArea:OCE87678466,Uttwiller Croisement,uttwiller croisement
StopArea:OCE87678474,Guémar Rond-point Sony,gu mar rond point sony
StopArea:OCE87678482,Sainte-Croix-aux-Mines Centre,sainte croix aux mines centre
StopArea:OCE87678490,Lièpvre Pharmacie,li pvre pharmacie
StopArea:OCE87678524,Niederbronn Hotel de Ville,niederbronn hotel de ville
StopArea:OCE87678680,Haguenau Arrêt Ritmo Moulin Neuf,haguenau arr t ritmo moulin neuf
StopArea:OCE87678698,Schweighouse Égl. protestante,schweighouse agl protestante
StopArea:OCE87678706,Schweighouse Maréchal Leclerc,schweighouse mar chal leclerc
StopArea:OCE87678714,Neubourg Église,neubourg aglise
StopArea:OCE87678730,Pfaffenhoffen Pl. République,pfaffenhoffen pl r publique
StopArea:OCE87680504,Les Trilliers Pn Carrefour,les trilliers pn carrefour
StopArea:OCE87680579,Royat T2C Beausite,royat t2c beausite
StopArea:OCE87680694,Chamalieres Place Parking M.,chamalieres place parking m
StopArea:OCE87680702,Clermont Université T2C,clermont universit t2c
StopArea:OCE87680710,Durtol T2C square Ch Sabourin,durtol t2c square ch sabourin
StopArea:OCE87680728,Fix Saint-Geneys Rn102 Bourg,fix saint geneys rn102 bourg
StopArea:OCE87680736,Lavoute Arrêt CG,lavoute arr t cg
StopArea:OCE87682302,Montereau,montereau
StopArea:OCE87682450,Champagne-sur-Seine,champagne sur seine
StopArea:OCE87683003,Sens,sens
StopArea:OCE87683102,Villeneuve-la-Guyard,villeneuve la guyard
StopArea:OCE87683128,Champigny,champigny
StopArea:OCE87683136,Pont-sur-Yonne,pont sur yonne
StopArea:OCE87683201,Étigny - Véron,atigny v ron
StopArea:OCE87683219,Villeneuve-sur-Yonne,villeneuve sur yonne
StopArea:OCE87683227,Saint-Julien-du-Sault,saint julien du sault
StopArea:OCE87683243,Joigny,joigny
StopArea:OCE87683268,Laroche - Migennes,laroche migennes
StopArea:OCE87683318,Saint-Florentin - Vergigny,saint florentin vergigny
StopArea:OCE87683334,Saint-Florentin-Ville,saint florentin ville
StopArea:OCE87683532,Chemilly - Appoigny,chemilly appoigny
StopArea:OCE87683557,Monéteau - Gurgy,mon teau gurgy
StopArea:OCE87683573,Auxerre Saint-Gervais,auxerre saint gervais
StopArea:OCE87683615,Champs - Saint-Bris,champs saint bris
StopArea:OCE87683631,Vincelles,vincelles
StopArea:OCE87683649,Cravant - Bazarnes,cravant bazarnes
StopArea:OCE87683664,Vermenton,vermenton
StopArea:OCE87683680,Arcy-sur-Cure,arcy sur cure
StopArea:OCE87683722,Sermizelles - Vézelay,sermizelles v zelay
StopArea:OCE87683789,Avallon,avallon
StopArea:OCE87683847,Mailly-la-Ville,mailly la ville
StopArea:OCE87684001,Montargis,montargis
StopArea:OCE87684126,Nemours - Saint-Pierre,nemours saint pierre
StopArea:OCE87684274,Nogent-sur-Vernisson,nogent sur vernisson
StopArea:OCE87684290,Gien,gien
StopArea:OCE87685776,Rémilly Le Charnay Pont Bulvin,r milly le charnay pont bulvin
StopArea:OCE87685784,Les Tavins,les tavins
StopArea:OCE87686006,Paris Gare de Lyon Hall 1 - 2,paris gare de lyon hall 1 2
StopArea:OCE87686048,Serre-Chevalier le Monetier l'Église,serre chevalier le monetier l aglise
StopArea:OCE87686360,Lemberg Grand-Rue,lemberg grand rue
StopArea:OCE87686667,Paris Bercy Bourg. Pays d'Auv.,paris bercy bourg pays d auv
StopArea:OCE87687400,Coubladour Rond-Point,coubladour rond point
StopArea:OCE87688887,Montpellier Sud de France,montpellier sud de france
StopArea:OCE87690396,Montfey,montfey
StopArea:OCE87691394,La Marche,la marche
StopArea:OCE87691436,Garchizy,garchizy
StopArea:OCE87691469,Vauzelles,vauzelles
StopArea:OCE87691600,Les Perrières,les perri res
StopArea:OCE87691675,Verneuil,verneuil
StopArea:OCE87691725,Avrée,avr e
StopArea:OCE87691949,Bidos,bidos
StopArea:OCE87693390,Egletons-ville,egletons ville
StopArea:OCE87694000,Le Creusot,le creusot
StopArea:OCE87694109,Le Creusot-TGV,le creusot tgv
StopArea:OCE87694141,Étang-sur-Arroux,atang sur arroux
StopArea:OCE87694158,Mesvres,mesvres
StopArea:OCE87694166,Broye,broye
StopArea:OCE87694174,Saint-Symphorien-de-Marmagne,saint symphorien de marmagne
StopArea:OCE87694182,Marmagne sous Creusot,marmagne sous creusot
StopArea:OCE87694257,Parsac Centre,parsac centre
StopArea:OCE87694307,Montchanin,montchanin
StopArea:OCE87694364,Saint-Léger-sur-Dheune,saint l ger sur dheune
StopArea:OCE87694398,Cheilly-lès-Maranges,cheilly l s maranges
StopArea:OCE87694570,Autun,autun
StopArea:OCE87694596,Brion - Laizy,brion laizy
StopArea:OCE87694612,Blanzy,blanzy
StopArea:OCE87694620,Montceau-les-Mines,montceau les mines
StopArea:OCE87694638,Galuzot,galuzot
StopArea:OCE87694646,Ciry-le-Noble,ciry le noble
StopArea:OCE87694653,Génelard,g nelard
StopArea:OCE87694687,Paray-le-Monial,paray le monial
StopArea:OCE87694695,Digoin,digoin
StopArea:OCE87694729,Dyo,dyo
StopArea:OCE87694737,La Clayette - Baudemont,la clayette baudemont
StopArea:OCE87694778,Chauffailles,chauffailles
StopArea:OCE87694851,Saint-Agnan,saint agnan
StopArea:OCE87694869,Gilly-sur-Loire,gilly sur loire
StopArea:OCE87694885,Charolles,charolles
StopArea:OCE87695957,Aiguebelette-Centre,aiguebelette centre
StopArea:OCE87695965,Ambronay-Priay RD 1075,ambronay priay rd 1075
StopArea:OCE87695973,Bellignat - Lycée-Arbez-Carme,bellignat lyc e arbez carme
StopArea:OCE87695999,Bourg-en-Bresse Archives,bourg en bresse archives
StopArea:OCE87696005,Nevers,nevers
StopArea:OCE87696013,Bourg-en-Bresse Gare Routière,bourg en bresse gare routi re
StopArea:OCE87696088,Briare,briare
StopArea:OCE87696146,Cosne-sur-Loire,cosne sur loire
StopArea:OCE87696161,Tracy Sancerre,tracy sancerre
StopArea:OCE87696179,Pouilly-sur-Loire,pouilly sur loire
StopArea:OCE87696187,Mesves - Bulcy,mesves bulcy
StopArea:OCE87696195,La Charité-sur-Loire,la charit sur loire
StopArea:OCE87696203,Tronsanges,tronsanges
StopArea:OCE87696211,Pougues-les-Eaux,pougues les eaux
StopArea:OCE87696229,Fourchambault,fourchambault
StopArea:OCE87696260,Saincaize,saincaize
StopArea:OCE87696294,Saint-Pierre-le-Moûtier,saint pierre le mo tier
StopArea:OCE87696302,Chantenay-Saint-Imbert,chantenay saint imbert
StopArea:OCE87696310,Villeneuve-sur-Allier,villeneuve sur allier
StopArea:OCE87696328,Moulins sur Allier,moulins sur allier
StopArea:OCE87696336,Bessay,bessay
StopArea:OCE87696351,Varennes-sur-Allier,varennes sur allier
StopArea:OCE87696385,Les Abrets - Rue-Italie,les abrets rue italie
StopArea:OCE87696427,Dompierre Sept Fons,dompierre sept fons
StopArea:OCE87696443,Moutiers-Lycée,moutiers lyc e
StopArea:OCE87696450,Imphy,imphy
StopArea:OCE87696468,Béard,b ard
StopArea:OCE87696484,Decize,decize
StopArea:OCE87696492,Cercy-la-Tour,cercy la tour
StopArea:OCE87696500,Saint-Martin-du-Mont Le Farget,saint martin du mont le farget
StopArea:OCE87696518,Fours,fours
StopArea:OCE87696534,Luzy,luzy
StopArea:OCE87696617,Corbigny,corbigny
StopArea:OCE87696633,Flez-Cuzy - Tannay,flez cuzy tannay
StopArea:OCE87696658,Saint-Paul Collège,saint paul coll ge
StopArea:OCE87696807,Clamecy,clamecy
StopArea:OCE87696831,Coulanges-sur-Yonne,coulanges sur yonne
StopArea:OCE87696856,Châtel-Censoir,ch tel censoir
StopArea:OCE87697003,Albigny-Neuville-Arret-TCL-Gare,albigny neuville arret tcl gare
StopArea:OCE87697011,Anse-Monument,anse monument
StopArea:OCE87697029,Collonges Fontaines Arret Tcl Gare,collonges fontaines arret tcl gare
StopArea:OCE87697037,Couzon-Au-Mont-D'Or-Arret-Tcl-Gare,couzon au mont d or arret tcl gare
StopArea:OCE87697045,Lyon-Vaise-Gare-Routière,lyon vaise gare routi re
StopArea:OCE87697128,Lyon-Part-Dieu Gare Routière,lyon part dieu gare routi re
StopArea:OCE87697136,Lyon-Perrache Gare Routière,lyon perrache gare routi re
StopArea:OCE87697144,Argentine-La-Combe,argentine la combe
StopArea:OCE87697151,Argentine-Gemelly-ou-Stade,argentine gemelly ou stade
StopArea:OCE87697185,Civrieux-d'Azergues D 385,civrieux d azergues d 385
StopArea:OCE87697193,Clelles-Mairie,clelles mairie
StopArea:OCE87697227,Lissieu-Le Bois Dieu RD306,lissieu le bois dieu rd306
StopArea:OCE87697466,Grenoble-Eugène-Chavant,grenoble eug ne chavant
StopArea:OCE87697474,Grenoble-Victor-Hugo,grenoble victor hugo
StopArea:OCE87697482,Grenoble-Champollion,grenoble champollion
StopArea:OCE87697490,Grenoble Europole,grenoble europole
StopArea:OCE87697508,La-Bridoire-Abris-Bus-le-Haut,la bridoire abris bus le haut
StopArea:OCE87697516,Lus-la-Croix-Haute RD 1075,lus la croix haute rd 1075
StopArea:OCE87697524,Monestier-de-Clermont Centre,monestier de clermont centre
StopArea:OCE87697672,Bourg-en-Bresse Charité,bourg en bresse charit
StopArea:OCE87697698,La Chambre,la chambre
StopArea:OCE87697706,Polliat-Mairie,polliat mairie
StopArea:OCE87697714,Pontamafrey,pontamafrey
StopArea:OCE87697722,Saint-Étienne-de-Cuines,saint atienne de cuines
StopArea:OCE87697821,Cintegabelle-Rond-Point,cintegabelle rond point
StopArea:OCE87697839,Perl Gare Routière,perl gare routi re
StopArea:OCE87698274,Ecully Arrêt TCL Demi-Lune Vauboin,ecully arr t tcl demi lune vauboin
StopArea:OCE87698282,Fleurieux RN7,fleurieux rn7
StopArea:OCE87698290,Grandris-Centre,grandris centre
StopArea:OCE87698308,Grésy-sur-Aix Le Chevret Ondéa,gr sy sur aix le chevret ond a
StopArea:OCE87698316,La Tour-de-Salvagny Hippodrome,la tour de salvagny hippodrome
StopArea:OCE87698324,La Tour-de-Salvagny Centre,la tour de salvagny centre
StopArea:OCE87698332,Lyon-Saint-Paul Quai de Bondy,lyon saint paul quai de bondy
StopArea:OCE87698340,Lyon-Saint-Paul La Feuillée,lyon saint paul la feuill e
StopArea:OCE87698381,Alai Arrêt TCL,alai arr t tcl
StopArea:OCE87698415,Beynost RD 1084 Gare,beynost rd 1084 gare
StopArea:OCE87698423,Chambery-Jacob-Bellecombette,chambery jacob bellecombette
StopArea:OCE87698449,Communay La Guicharde,communay la guicharde
StopArea:OCE87698456,Communay Les Bonnières,communay les bonni res
StopArea:OCE87698464,Communay Les Brosses,communay les brosses
StopArea:OCE87698506,Feyzin-TCL-Gare,feyzin tcl gare
